Store name, number of reviews, consumption, main cuisine, address, detail link, detail rating, business hours
Nanpu Carbon Barbeque·Korean Barbecue (Huadu Store), 492,59, Korean Barbeque, Laiyoula/RT-Mart, https://www.dianping.com/shop/k26zz5z6J0giRP6c, Taste: 8.3 Environment: 8.3 Service: 8.2, Monday to Sunday 11:00-02:00
Hua Monk·Xiangxi Small Skewers BBQ (Cambridgeshire Store), 690,93, Grilled Skewers, Chimelong/Nancun, https://www.dianping.com/shop/k26w1RGhiemvkcTi, Taste: 9.1 Environment: 9.1 Service: 9.1, Monday to Sunday 17:30-01:00
Dian Town·Gui House·Price-priced House (Nanpu store), 255,86, Japanese cuisine, Nanpu, https://www.dianping.com/shop/l2mMaCnhGuTY9u88, Taste: 8.8 Environment: 9.0 Service: 8.8, Monday to Sunday 11:30-22:00
Ruth Carvin (No. 5 Helipad Shop), 129, 21, Dessert, No. 5 Helipad, https://www.dianping.com/shop/l2lnIkJouA0Dq4MG, Taste: 8.1 Environment: 8.3 Service: 8.4, Monday to Sunday Sunday 10:00-22:00
Ziyue Li Tea House (Yuexiu Lujing Road Store), 124,64, Cantonese refreshments, Luhu Park, https://www.dianping.com/shop/l2ljedMxAPqx4i65, Taste: 7.4 Environment: 7.6 Service: 6.7, Monday to Sunday 07:00-02:00
Maofu Family Banquet (Jingxi Branch), 236, 32, Hunan Cuisine, Tonghe/Jingxi, https://www.dianping.com/shop/l2lRXJ8p5BXBy3dc, Taste: 7.8 Environment: 7.3 Service: 7.6, Monday to Sunday 10 :00-22:00
Biao Shao Tea Restaurant (Baogang Branch), 423, 49, Tea Restaurant, Jiangnanxi, https://www.dianping.com/shop/l2kuxWEX96qGDKlK, Taste: 8.1 Environment: 8.4 Service: 8.3, Monday to Sunday 08: 00-22:00
Yangtaoji Farm Time-honored Brand.(Changzhou Island Store), 2610,85, Farm Cuisine, Changzhou Island, https://www.dianping.com/shop/l2koYRLSXLzLHP7q, Taste: 7.9 Environment: 7.1 Service: 7.2, Monday to Sunday 10:00-14:0016:30-21:00
Xiangyu? Family Banquet Hunan Cuisine (Xiajiao Branch), 525,77, Hunan Cuisine, Xiajiao, https://www.dianping.com/shop/l2eMrwoiWiPGLKVe, Taste: 8.1 Environment: 8.1 Service: 8.2, Monday to Sunday 11:00-16:0017:00-21:30
Laoxianglou (Haiyin Youyicheng store), 585,76, Hunan cuisine, Changlong/Nancun, https://www.dianping.com/shop/l2dnyduAuG3Eoto1, Taste: 8.3 Environment: 8.5 Service: 8.2, Monday to Sunday 10:00-14:00 17:00-21:00
CHAGEE Bawang Tea Ji (Xiongfeng City Store), 169, 18, tea juice, Zhongcun, https://www.dianping.com/shop/l2deeCFnE9UnPKF2, taste: 7.9 Environment: 7.8 Service: 8.1, Monday to Sunday 10:00-23:00
Yuehuang Hong Kong Style Tea Restaurant, 90,37, Tea Restaurant, Liwan District, https://www.dianping.com/shop/l2ZnX5Bb6S6Jef3J, Taste: 7.2 Environment: 7.2 Service: 7.3, Monday to Sunday 07:00-22 :00
Xinying Farm (Zengcheng Branch), 218,52, Farm Cuisine, Zhucun Town, https://www.dianping.com/shop/l2YFrKfh5n5lVJcf, Taste: 7.4 Environment: 7.4 Service: 7.3, Monday to Sunday 09:00- 21:00
Yi Ge Macau Doulao·Macau Specialty Hot Pot (Link Shopping Plaza Store), 4295,125, Dabian stove/Hong Kong style hot pot, Link Shopping Plaza, https://www.dianping.com/shop/l2XrEfMG5VnC5iNR, taste: 8.6 Environment: 8.4 Service: 8.3, Monday to Sunday 11:30-21:00
Shiying Bowl Wings (Tiyu West Store), 1464, 31, Specialties, Teem City/Sports Center, https://www.dianping.com/shop/l2WSAEEHfZEFXZy3, Taste: 8.7 Environment: 7.5 Service: 8.1, Monday to Sunday 11:00-19:30
Uncle Qiang's freshly cut pork offal porridge (Xiajiao store), 400,55, snacks, Luoxi, https://www.dianping.com/shop/l2UgHHpK5ysSJOy8, taste: 7.7 Environment: 7.6 Service: 7.6, Monday to Sunday 17:00-03:00
Domino's Pizza (Fangcun Avenue West Store), 202,62, Pizza, Fangcun, https://www.dianping.com/shop/l2UEV5d8Cdd4R0Om, Taste: 9.0 Environment: 9.0 Service: 8.8, Monday to Sunday 10:00-22 :00
Kwan Kee Fig Chicken, Coconut Chicken, Bamboo Rice Roast Chicken (Dakai North Road Store), 2482,61, Hakka Cuisine, Baishui Village/Paitan, https://www.dianping.com/shop/l2TAM9eJWl36dAAJ, Taste: 8.8 Environment :8.0 Service:8.5, Monday to Sunday 10:30-14:0017:00-21:00
Yimaijia Damei Qinghai themed tea restaurant, 64,78, home cooking, Xiaobei/Gold Rush, https://www.dianping.com/shop/l2NSfi4NnOAK957k, taste: 7.2 environment: 7.3 service: 7.3, Monday to Sunday 10:00-02:00
Fujitsuru Kappo (Haixinsha store), 643,975, Japanese cuisine, Huachenghui/Acode Land, https://www.dianping.com/shop/l2MbuWsy2ro2U1bZ, Taste: 8.7 Environment: 8.9 Service: 9.0, Monday to Sunday 11:30-14:0017:30-22:00
Go to Hua Ge’s House·Sauerkraut Fish·Guoqi Stir-fried (Dongxiaonan Metro Station Store), 970,74, pickled fish/boiled fish, along Dongxiao South Road, https://www.dianping.com/shop/l2KKvySkaQUU0Aa1, Taste: 7.8 Environment: 7.7 Service: 7.7, Monday to Sunday 11:00-22:30
Sai Niu Grilled Steak (Jiangnanxi Branch), 13106,95, Western food, Jiangnanxi, https://www.dianping.com/shop/l2FyaxnbXidPAjNF, Taste: 7.9 Environment: 8.0 Service: 7.9, Monday to Sunday 10 :00-22:00
Chen Ji Shun Beef Hot Pot (Beijing Road Store), 3357,89, Chaoshan Beef Hot Pot, Beijing Road Commercial District, https://www.dianping.com/shop/G5OseQpMlLV4m9dP, Taste: 8.9 Environment: 8.8 Service: 8.8, Monday to Sunday 11:00-22:00
Dalongyi Hot Pot (Baixin Plaza West District Store), 3709,131, Sichuan Hot Pot, Baixin Plaza, https://www.dianping.com/shop/H611FFdTyek9Nuoj, Taste: 8.7 Environment: 8.7 Service: 8.4, Monday to Sunday 11:00-24:00
Kuangyin Restaurant·Sichuan Restaurant (Ruifeng Center Store), 387,77, Sichuan Restaurant, Central City, https://www.dianping.com/shop/Ha5MIsoMwflKVJDt, Taste: 8.1 Environment: 8.3 Service: 8.4, Friday to Sunday 11:00-01:00 Monday to Thursday 11:00-14:0017:00-01:00
Four Seasons Hall (Tingsha Street Store), 2927,45, Tea Restaurant, Shiqiao, https://www.dianping.com/shop/Ga5gj084qoXgAdvF, Taste: 8.1 Environment: 8.2 Service: 8.0, Monday to Sunday 10:00 -22:00
Baheli Beef Hotpot (Yuanjing Store), 3156,90, Chaoshan Beef Hotpot, along Airport Road, https://www.dianping.com/shop/Ga65asWwbZvbbNoo, Taste: 8.7 Environment: 8.2 Service: 8.2, Monday to Sunday 11:00-02:00
Shijiao Sichuan Restaurant·Spicy boiled beef·Sauerkraut fish (Huachenghui store), 5167,65, pickled fish/boiled fish, Zhujiang New Town, https://www.dianping.com/shop/H9km8ZjmIuayF02X, Taste: 7.9 Environment: 7.8 Service: 8.1, Monday to Sunday 10:00-21:30
Sichuan Street Alley · Pickled Fish (Changgang Branch), 5211,71, Pickled Fish/Boiled Fish, along Jiangnan Avenue, https://www.dianping.com/shop/FkRX4FMsPhrf6ZlN, Taste: 7.8 Environment: 8.4 Service: 8.0, Monday to Sunday 11:00-14:0017:00-21:30
Nan Hot Pot (Guangzhou Main Store), 7593,125, Chongqing Hot Pot, Zhengjia Plaza, https://www.dianping.com/shop/H3m2eTlGvZFQBY7Z, Taste: 8.6 Environment: 8.7 Service: 8.7, Monday to Sunday 11:00- 02:00
Grilled Fish·Grilled Fish with Douhua·Grilled Bullfrog (Tangxia Store), 114,52, Grilled Fish, Tangxia, https://www.dianping.com/shop/GaW1mMA1fGqAkcjJ, Taste: 7.8 Environment: 7.7 Service: 8.0, Monday to Sunday 16:00-03:00
Duji Tea Stalls (Tianhe Passenger Terminal Store), 395, 25, Tea Restaurant, Tianhe Passenger Terminal, https://www.dianping.com/shop/H6wGuAVrTumb0Ivv, Taste: 7.9 Environment: 7.9 Service: 8.1, Monday to Sunday 10:00-20:30
Bai Ta Guo (Shangdu Road store), 861, 38, tea restaurant, along Binjiang Road, https://www.dianping.com/shop/G96NRB75smDLXb7d, Taste: 7.5 Environment: 7.7 Service: 7.4, Monday to Sunday 11 :00-22:30
Big Rooster·Shantop Chicken Pot Craftsman (Jinling North Road Store), 326,139, Local Chicken Nest Hot Pot, Bantou, https://www.dianping.com/shop/H6d2dnKBSaLcEf1L, Taste: 8.4 Environment: 8.2 Service: 8.2, Monday to Sunday 18:00-22:30
Niu Nannan (Guangzhou Lefeng store), 851,47, tea restaurant, along Industrial Avenue, https://www.dianping.com/shop/H93zpORaYAMUyCep, taste: 7.9 environment: 8.1 service: 8.1, Monday to Thursday, Sunday 10 :30-21:00 Friday and Saturday 10:30-21:30
Lu Ding Ji·Multi-flavor Pickled Fish (Huifang Branch), 9063,83, Sichuan Restaurant, Shipai/Longkou, https://www.dianping.com/shop/G93RTGCV4ZwLRM0D, Taste: 9.1 Environment: 9.0 Service: 9.1, Monday to Sunday 11:00-14:30 17:00-23:00
Qixintian (Zengcheng Hehui Plaza Store), 645,93, seafood hot pot, Hehui City Plaza, https://www.dianping.com/shop/GawbMs6Xap6iYiby, Taste: 9.0 Environment: 9.0 Service: 9.0, Monday to Sunday 10:00-03:00
Qixintian (Zengcheng Hehui Plaza Store), 646,93, seafood hot pot, Hehui City Plaza, https://www.dianping.com/shop/GawbMs6Xap6iYiby, Taste: 9.0 Environment: 9.0 Service: 9.0, Monday to Sunday 10:00-03:00
Li's BBQ Food Stall (Changlong Branch), 172,99, skewers, Changlong/Nancun, https://www.dianping.com/shop/H8ccaGiFAi3R0YRz, Taste: 7.5 Environment: 7.4 Service: 7.6, Monday to Sunday 17:00-03:00
Lianqing Tea Restaurant (Tangde Branch), 160,37, Tea Restaurant, Tangxia, https://www.dianping.com/shop/FnaoHtCqQnusLuYP, Taste: 7.9 Environment: 7.8 Service: 7.8, Monday to Sunday 11: 00-22:00
Taier Pickled Fish (Baixin Plaza East District Branch), 1573,86, pickled fish/boiled fish, along Airport Road, https://www.dianping.com/shop/G8JL7zlk0NLYYweT, Taste: 9.1 Environment: 9.0 Service: 9.1 , Monday to Friday 11:00-14:00 17:00-21:00 Saturday and Sunday 11:00-21:00
Yike·Hainan Coconut Chicken (Junyi Wanbang Store), 1558,108, Coconut Chicken Hot Pot, Junyi Wanbang, https://www.dianping.com/shop/H5JaH9Ckac4GWE6D, Taste: 9.0 Environment: 9.0 Service: 8.9, Monday to Sunday 11:00-21:30
Aqiangjia Pickled Fish (Tianhe North Store), 3602,109, Sichuan Restaurant, Shipai/Longkou, https://www.dianping.com/shop/G6MgL8yOvm85alFL, Taste: 8.9 Environment: 9.0 Service: 8.7, Monday to Sunday Sunday 11:00-21:30
Fatting, 395, 90, BBQ skewers, Fangcun, https://www.dianping.com/shop/l32j2TuabXdsbt7m, Taste: 8.2 Environment: 7.7 Service: 8.0, Monday to Sunday 18:00-02:00
Round trip to Factory, 365, 46, Cafe, Zhongcun, https://www.dianping.com/shop/l30n2f3NZDZA3dY2, Taste: 7.9 Environment: 8.0 Service: 8.0, Monday to Sunday 10:00-19:00
Western Style Chicken (Tiyu West Store), 151,71, Xinjiang Cuisine, Tianhe City/Sports Center, https://www.dianping.com/shop/l2zjEbWU5Fghoinb, Taste: 7.2 Environment: 7.1 Service: 7.3, Monday to Sunday 11:30-24:00
DearCake·Constellation Theme Cake (Guangzhou Avenue Store), 555,240, Bread Baking, Wuyang New City, https://www.dianping.com/shop/l2z86Z9VkWDvH4iJ, Taste: 8.6 Environment: 8.6 Service: 8.8, Monday to Sunday 10: 00-17:30
Zhai Hui Winter Melon Cup Hot Pot (Wanhong Plaza Store), 765,92, Dabian stove/Hong Kong-style hot pot, Chimelong/Nancun, https://www.dianping.com/shop/l2yLocmtP89QNjpq, Taste: 8.9 Environment: 8.5 Service :8.7, Monday to Sunday 10:30-14:3017:30-21:30
Wanfangyuan Mixed Noodles and Crock Pot Soup (Huasui Road Xingchen Building Store), 218, 28, porridge noodles, Huachenghui/Amap Land, https://www.dianping.com/shop/l2y1DzNZD97ixds9, taste: 7.5 environment: 7.5 service: 7.5, Monday to Sunday 00:00-23:30
Jishi Fireworks·Street Barbecue·Small Stove (Trendy World Store), 2507,78, Kebabs, Zhengjia Plaza, https://www.dianping.com/shop/l2xX4UuY35ObeEEW, Taste: 9.0 Environment: 8.7 Service: 9.0, Monday to Sunday 17:00-02:00
FamilyMart Korean Food House (Chisha Nanyue New Street Store), 325, 29, Korean cuisine, Haizhu District, https://www.dianping.com/shop/l2uPmdZBeeDxcsPF, Taste: 7.6 Environment: 7.5 Service: 7.6, Monday to Sunday 11:00-14:0016:00-20:30
Ruth Carvin (China Plaza Store), 834, 26, Bread Baking, China Plaza, https://www.dianping.com/shop/l2rAfpYRzUTCQtry, Taste: 7.9 Environment: 8.2 Service: 8.2, Monday to Sunday 10: 00-22:00
Panxi Restaurant·Local Panyu Cuisine (Changlong Branch), 190,74, Guangzhou Cuisine, Changlong/Nancun, https://www.dianping.com/shop/l2qRkrAr1nsDLPH2, Taste: 9.0 Environment: 9.0 Service: 9.1, Monday to Sunday 11:00-14:0017:00-21:30
Yuexi Fishing Port, 501,134, seafood, along Dongxiao South Road, https://www.dianping.com/shop/l2pgyGfPHgvZqVWy, Taste: 7.4 Environment: 7.1 Service: 7.1, Monday to Sunday 11:00-14:0017:00 -21:00
Lai Yi Da·Handmade steamed bowl cake Guangfu souvenirs (Tianhe Nanyi Road Store), 904, 9, snacks, Teem City/Sports Center, https://www.dianping.com/shop/l2o9F8KlsuJ3XtLY, taste: 8.1 Environment: 7.8 Service: 8.2, Monday to Sunday 10:00-22:00
Dacheng·Feast in the Sky, 34,586, Private Kitchen, Zhujiang New Town, https://www.dianping.com/shop/l2ljjnHPcy589Uj5, Taste: 7.5 Environment: 7.6 Service: 7.7, Monday to Sunday 11:30-14:3017 :30-03:00
Guangdong Chenji Claypot Porridge (Haizhu Nanzhou Branch), 3327,86, seafood hot pot, along Dongxiao South Road, https://www.dianping.com/shop/l2lFbgDRypbyN4l6, Taste: 9.0 Environment: 8.3 Service: 8.3, Monday to Sunday 11:00-24:00
Yingzhou Fishing Village, 105,76, Seafood, Haizhu District, https://www.dianping.com/shop/l2l674HWOj2qOpwz, Taste: 7.2 Environment: 7.2 Service: 7.1, Monday to Sunday 07:00-14:0017:00 -21:00
Lao Guifang Guilin Rice Noodles (Xinrong Hongdian), 159,12, Guilin Rice Noodles, Jiangpu, https://www.dianping.com/shop/l2g1CSH2PiGI2CFH, Taste: 7.7 Environment: 7.6 Service: 7.7, Monday to Sunday 10:00-22:00
Lishanghuang (Zengcheng Gualv Plaza Store), 499, 12, chestnuts/dried fruits, Gualv Plaza/Taifu Plaza, https://www.dianping.com/shop/l2fFSBAIL2qIxX11, Taste: 7.5 Environment: 7.5 Service: 7.5, Monday to Sunday 09:00-23:00
Red Volkswagen Winery, 29,53, Japanese cuisine, Tianhe North/Guangzhou East Railway Station, https://www.dianping.com/shop/l2d57QjHHyjOUBTN, Taste: 7.9 Environment: 7.9 Service: 8.0, Monday to Sunday 11:00- 14:0017:30-24:00
Liyin Rice Roll (Zhujiang New City Store), 3829, 25, Porridge Noodles, Zhujiang New City, https://www.dianping.com/shop/k25iD8U7dQNTJmV9, Taste: 8.3 Environment: 8.0 Service: 7.9, Monday to Sunday 07 :00-01:00
Taowa (Xintang Yongwang Mall Store), 804,79, Hunan Cuisine, Yonghe Town, https://www.dianping.com/shop/k23KQREXwv9k5fkv, Taste: 8.7 Environment: 8.7 Service: 8.6, Monday to Sunday 11:00-14:3017:00-21:00
Hong·Yuwu (Store 289), 71,167, Japanese cuisine, Wuyang New City, https://www.dianping.com/shop/k1vgdKaCtu6dLPZl, Taste: 8.5 Environment: 8.7 Service: 8.5, Monday to Sunday 11:30- 22:30
Xinlidu Restaurant, 76,74, Cantonese refreshments, Shangxiajiu Commercial District, https://www.dianping.com/shop/k1uAwQjYne93IGRf, Taste: 7.0 Environment: 6.5 Service: 6.5, Monday to Sunday 07:30- 14:0017:30-21:00
Hengsheng Keyi Yipin Hakka Taste (Tianhe Passenger Terminal Store), 1806,93, Hakka cuisine, Tianhe Passenger Terminal, https://www.dianping.com/shop/jYOwoOiGRJHLAPbO, Taste: 7.6 Environment: 8.2 Service: 7.4, Monday to Sunday 07:30-14:30 17:00-21:30
Downstairs food stalls·Drinks and snacks·Freshly fried fast food, 34,25, tea restaurant, Wuyang New Town, https://www.dianping.com/shop/jWr62X1JIjQMtSTm, taste: 7.7 environment: 7.6 service: 7.7, Monday to Sunday 11:00-24:00
Junhao Special Porridge Hot Pot, 17,51, Snacks, Nansha Wanda Plaza, https://www.dianping.com/shop/jW3MIKz7HkKfbGIg, Taste: 7.1 Environment: 7.2 Service: 7.2, Monday to Sunday 10:00-14 :0017:00-21:00
Nan Xiaobei (Huacheng Huinan District Store), 76, 16, tea and juice, Zhujiang New Town, https://www.dianping.com/shop/jOoOAUPB53loUh7I, taste: 7.8 Environment: 7.8 Service: 8.0, Monday to Sunday 10:00-22:00
ShalaLa Sky Restaurant (Jieyi Industrial Development Building Store), 209,198, specialties, Shiqiaonan, https://www.dianping.com/shop/jMggixH251Y44Q5o, taste: 7.3 environment: 7.4 service: 7.2, Monday to Sunday 11:00-14:0017:00-23:00
20 Cigarettes and Liquor Direct Sales Store (Baiyun Store), 24,270, more food supplements, Yanjiang Road/Ersha Island, https://www.dianping.com/shop/jL3x4Kc8zWhQGMZv, Taste: 7.4 Environment: 7.4 Service: 7.4, Monday to Sunday 08:30-19:30
Lao Guojia Snail Noodles·Duck Claw Snail Pot (Sunac Store), 111, 25, porridge noodles, Sunac Mao, https://www.dianping.com/shop/jHAfY8xixgRxZ2oZ, Taste: 7.4 Environment: 7.3 Service: 7.4, Monday to Sunday 10:00-02:00
Xiangyu Time Fresh Fried Hunan Local Dishes (Panyu Branch), 432,43, Hunan Cuisine, Changlong/Nancun, https://www.dianping.com/shop/jCmDqYvwIcZeSZdy, Taste: 9.1 Environment: 9.1 Service: 9.1, Monday to Sunday 10:30-22:00
Jia Da Niang's Leshan Stilt Beef (Gangding Store), 1702,77, Sichuan Restaurant, Shipai/Longkou, https://www.dianping.com/shop/j9eyfSuxuSCO57xR, Taste: 8.7 Environment: 8.8 Service: 9.0, Monday to Friday 11:00-14:0016:30-22:30Saturday and Sunday 11:00-22:30
Kan Xiao Guan·Fusion Cantonese Cuisine, 147,117, specialties, Zhujiang New Town, https://www.dianping.com/shop/j7Qz3EYpbZdeaSyj, Taste: 7.6 Environment: 7.8 Service: 7.7, Monday to Sunday 11:00-14:3017 :00-22:00
Cionjian NEGIMA (Taikoo Hui store), 3982,138, Japanese barbecue/barbecue, Shipai/Longkou, https://www.dianping.com/shop/j6Qwu6HEPW7iZd7x, Taste: 8.2 Environment: 8.3 Service: 8.3, Monday to Sunday 11:30-14:30 17:30-23:00
No. 79 Fishing Boat Seafood Restaurant (Zhujiang New City Branch), 1014,245, Seafood, Zhujiang New City, https://www.dianping.com/shop/j66C9orgHRQyh8X5, Taste: 8.9 Environment: 8.8 Service: 8.7, Monday to Sunday 11: 00-24:00
Taojiarat (Beijing Road Store), 53, 29, Thai food, Beijing Road Commercial District, https://www.dianping.com/shop/j5HWpIW4zl4uzU0m, Taste: 7.5 Environment: 7.6 Service: 7.7, Monday to Sunday 10 :00-02:00
Kowloon Ice Room (CapitaLand Plaza Store), 2433, 46, Tea Restaurant, Baiyun Greenland Center, https://www.dianping.com/shop/l2FAaVUqcOyIKjkt, Taste: 7.9 Environment: 8.0 Service: 7.9, Monday to Sunday 10 :00-22:00
Zunbao Pizza (Ximenkou Store), 520, 27, Pizza, Zhongshan Qiba Road, https://www.dianping.com/shop/l2BAFove0wbcySP8, Taste: 8.7 Environment: 8.4 Service: 8.5, Friday and Saturday 09: 00-23:00 Monday to Thursday Sunday 09:00-22:00
Yuyi Private Kitchen (Wenchong Branch), 129,60, Private Kitchen, Dashadi, https://www.dianping.com/shop/l28Wejy04q5SHTDy, Taste: 7.3 Environment: 7.4 Service: 7.3, Monday to Sunday 11 :30-21:30
Wonton noodles, 20,11, noodle shop, Pazhou, https://www.dianping.com/shop/l24SuTccivFYolvA, Taste: 7.1 Environment: 6.7 Service: 6.9, Monday to Sunday 08:00-13:00
Longfeng Ice Room (Nan'an Branch), 636,39, Tea Restaurant, West Village/Xichang, https://www.dianping.com/shop/l22vOWNtMt1cJDrn, Taste: 7.4 Environment: 7.6 Service: 7.7, Monday to Sunday 11: 00-22:00
Wulin God of Cooking·Cantonese-style refreshments (Jiangyan Road Wankeli store), 1435,61, Cantonese-style refreshments, along Jiangnan Avenue, https://www.dianping.com/shop/l20U6nQOY2lpCrs9, Taste: 7.6 Environment: 7.9 Service: 7.4, Monday to Sunday 07:00-21:00
Miss You Zao (Xingang West Road flagship store), 23,51, snacks, along Xingang West Road, https://www.dianping.com/shop/l203I3M0YHCjbPIC, taste: 7.1 Environment: 7.1 Service: 7.0, Monday to Sunday 09:00-22:00
Jingzhou Suji Guokui Cake, 285,7, Snacks, Tonghe/Jingxi, https://www.dianping.com/shop/l1yRpWzpXNvjXgkx, Taste: 8.0 Environment: 7.2 Service: 7.7, Monday to Sunday 12:00-22 :00
Tan Zai Rice Noodles (Lefeng Plaza Store), 1549, 35, snacks, along Industrial Avenue, https://www.dianping.com/shop/l1xR2ICvuuYvawOD, Taste: 8.5 Environment: 8.6 Service: 8.7, Monday to Sunday 11: 00-21:30
Five-flavor noodles (Pazhou store), 255, 23, porridge noodles, Pazhou, https://www.dianping.com/shop/l1wJ8qNm2dteThd2, Taste: 8.1 Environment: 8.2 Service: 8.0, Monday to Sunday 09:30- 21:30
StopCoffee, 342,41, coffee shop, along Jiangnan Avenue, https://www.dianping.com/shop/l1vlV3v6haIC6ROM, Taste: 8.2 Environment: 8.3 Service: 8.4, Monday to Sunday 09:00-20 :30
Huashen Kitchen (Sports Center Store), 404,113, specialties, Tianhe City/Sports Center, https://www.dianping.com/shop/l1vZuV3rso7KERak, Taste: 9.1 Environment: 7.5 Service: 9.0, Monday to Sunday 18:00 00-22:00
Lishanghuang (Baiyun Qingda Commercial Plaza Store), 46, 23, chestnuts/dried fruits, Zhongluotan, https://www.dianping.com/shop/l1vSv9bQEW6EScsW, taste: 7.3 Environment: 7.3 Service: 7.4, Monday to Sunday Sunday 10:00-22:00
Chengli Private Kitchen Restaurant, 52,58, Private Kitchen, Huangpu District, https://www.dianping.com/shop/l1uwNWEbJQo2x9gm, Taste: 7.3 Environment: 7.0 Service: 7.2, Monday to Sunday 10:00-22:00
Flowers and Doves Love&Peace, 83,54, Dessert, Jiangnanxi, https://www.dianping.com/shop/l1uR84CJbOQWbWPz, Taste: 8.3 Environment: 8.7 Service: 8.2, Saturday and Sunday 13:00-22:00 Monday Wednesday to Friday 14:00-20:00
Niu Buddha Steamer (Ruihai Street Zhongma Road Store), 224,36, fast food, along Dongxiao South Road, https://www.dianping.com/shop/l1skXpR17zg3DndA, taste: 8.3 environment: 7.0 service: 7.8, Monday to Sunday 11:00-14:0017:00-20:00
Mo yogurt (Baiyun CapitaLand Yunshang store), 114,26, yogurt, CapitaLand Plaza, https://www.dianping.com/shop/l1r5hjv19hXJtIh0, taste: 8.1 environment: 8.3 service: 8.4, Monday to Sunday 10 :00-22:00
Chen Jishun Beef Hot Pot (Xiongfengcheng Store), 3035,81, Chaoshan Beef Hot Pot, Zhongcun, https://www.dianping.com/shop/H3YAdhfyhwixocvl, Taste: 9.0 Environment: 8.7 Service: 8.6, Monday to Sunday 11:00-24:00
Jiang Yuer Pickled Fish (Xintang Cowboy City Store), 263,64, Pickled Fish/Boiled Fish, Xintang, https://www.dianping.com/shop/G1QcdphMroaMODth, Taste: 9.0 Environment: 9.0 Service: 9.0 , Monday to Sunday 11:00-21:00
Beixue Xiangyuan Hunan Fried Food Stalls (Xingsheng Road Store), 2737,80, Hunan Cuisine, Zhujiang New Town, https://www.dianping.com/shop/G1VnNp4ASDjPF5LN, Taste: 8.8 Environment: 8.8 Service: 8.9, Monday to Sunday 11:00-14:0017:00-02:00
